	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8
55647	9.701978004	9.346965973	10.24085118	11.00746835	10.68771431	10.40170693	8.562044708	9.46510475
23011	10.52713017	10.07269322	10.04745278	10.21308672	9.870557991	9.696593768	10.51376371	10.35516794
57403	10.81974178	10.22953	10.03775449	9.360163644	10.00142832	11.29635341	10.63643775	10.50983596
51715	9.546056759	9.574844582	9.100698603	7.762282367	8.952057443	8.309529559	10.48194168	9.73354314
53917	7.805967593	8.410170205	8.297500506	8.239571322	8.027113126	7.858155103	8.650584714	8.215038832
57111	12.29532536	11.54296273	11.22826645	11.90044156	11.62593628	12.41539378	11.44757589	12.1672447
25837	4.540926193	2.832363461	3.088650454	5.857346567	5.231090588	8.225534266	2.765365008	5.08344316
5873	7.894848072	9.425280115	9.79047769	8.682833807	9.267751606	8.142083055	10.06027819	9.400924466
5874	5.568427393	5.313808161	10.39715404	4.580193734	7.06967317	7.759561335	6.914188972	7.116572695
9364	7.854051144	8.309824196	7.921700528	8.16252829	8.353874166	7.661744613	8.235876376	7.656888882
5862	9.122796423	10.42337322	10.94728393	10.21864763	10.07038061	10.52651753	10.36943998	9.660317208
84932	10.1452468	9.028526333	8.835557797	8.604898619	8.333179507	8.288984622	9.434273765	9.001174248
27314	4.319068727	6.403838619	6.580026361	4.929293921	5.830711673	6.05355885	5.762354131	5.96590662
11031	9.807243656	10.91680869	11.641334	9.988773007	10.79870402	9.257894583	12.11561346	11.21302892
10981	8.36200911	8.050292722	9.881955619	8.913894682	9.147077189	6.748757739	9.279644704	9.820507681
9363	2.741596419	4.213425053	4.210731729	3.882887553	3.9722607	2.244369544	5.439845841	3.949889727
83452	8.504396741	9.184419905	7.860882122	7.796682755	7.482023789	8.13442632	8.740130864	8.919234296
83871	10.28225017	9.330596717	9.220519325	8.365225349	8.678079654	10.08759915	9.25503707	9.328934724
11021	9.587534328	9.829690393	10.81726933	10.29282557	10.30223759	10.02375435	9.724294363	10.55977715
9609	5.935443246	6.942992978	6.448420303	4.17207942	8.974846186	4.822204973	5.610091725	8.106544097
326624	6.103988526	6.288042892	4.678432534	5.260330578	5.131350771	6.214727098	6.847643704	4.187569822
23682	6.589104298	5.930737338	7.053004869	7.718095806	7.180764504	5.588048969	5.762354131	5.631954046
116442	2.396734918	5.53313035	3.460663941	3.520811944	4.269003215	2.125816387	5.588519765	2.321293169
54734	2.840382662	1.786178129	3.346999425	3.520811944	2.500674601	0.45817199	4.974795434	0.386810946
5864	5.479259668	5.788834461	6.900195406	5.549715371	4.908443062	5.806151316	4.779201927	5.539593106
5865	1.752791401	3.89506991	6.683164468	3.945542159	5.594303701	4.029196659	2.419377085	4.625247107
115827	4.352927978	5.427632988	1.625410777	0	2.589260133	0.805457561	2.911519023	2.026906266
9545	10.50706399	10.2122606	10.19692923	11.14607596	9.896831433	10.17042823	9.048356903	9.565131979
22930	10.03354441	10.0534273	10.16374325	10.20989939	10.58575342	10.27902468	10.38946001	10.11066078
25782	10.63599348	10.16072044	9.023024645	9.113006829	9.406033615	10.41519881	10.4080519	9.374431155
5866	7.508363679	8.476146728	8.842128107	6.228843697	7.598659235	7.449823809	7.742280464	8.970547406
117177	10.16444225	9.370287014	8.593806783	9.179692421	9.550257148	9.405161252	8.521353492	9.652620576
282808	1.942645867	2.092647217	0.502941568	0.726744042	1.951363988	2.125816387	2.091564443	2.321293169
142684	1.752791401	2.747236999	1.415866811	0.726744042	2.079224489	0.805457561	2.091564443	3.478764767
10966	10.9233803	8.418799236	7.845268612	9.351511948	9.633991294	9.588662173	7.72261015	10.41390914
57799	9.704439036	9.691957029	9.814063771	9.972878291	10.43104822	10.85707265	8.303640124	10.53935193
347517	1.752791401	2.456753591	0.502941568	0.726744042	1.65558081	1.085084679	0	1.790855428
115273	3.322822289	4.305642267	5.35887094	5.210166738	4.397234806	3.995782977	4.460880144	3.920883979
339122	7.684904977	8.542400068	9.141754639	10.58929553	8.783930992	8.731065094	8.281963863	8.248744019
5867	10.17301522	9.578037502	8.387229402	9.566665817	9.896370401	10.47734786	9.091688993	9.326642505
53916	9.637329122	8.354658877	8.616427542	9.543519276	8.67622262	8.343133738	9.111846668	8.976680966
5868	11.81042141	10.35667656	10.54180327	10.04351252	10.15172578	10.02219926	10.65212022	10.43681594
5869	12.04275899	11.84572204	11.3625197	11.39405657	11.64688933	11.56979795	11.87817356	11.85543958
5878	11.66405816	11.23235976	12.70899967	13.20793474	11.89745921	11.57015275	11.93976652	11.7670579
5870	12.11807091	12.01973965	11.81870292	11.37568491	11.26073622	11.91203241	11.83803061	12.01015508
51560	5.89003805	7.984389405	6.854131579	5.158199667	6.425361949	5.357552005	6.119005422	6.408623558
84084	4.654166271	4.642441655	5.060929338	5.837491698	4.801246623	4.353273883	4.678860663	4.82628916
7879	12.90937463	12.72336928	12.88237131	13.91246533	12.78144711	12.85968536	12.92156591	12.84713909
8934	7.691536957	8.442689758	8.939704673	10.13457674	9.686393897	8.982060653	9.099774375	8.793891007
4218	11.06193628	11.0810214	11.28892074	11.08886673	10.53751419	10.41638323	11.47979032	10.89689476
51762	8.701246847	9.704715337	8.824982918	8.098476933	8.782757467	8.489866822	10.47937993	9.572725992
9367	8.506278618	8.683710839	8.865536259	8.638477547	9.249177229	7.86279665	9.595711947	9.003769466
9366	0	0	0	0	0	0	0	0
51209	0.559736524	3.380203024	1.170694234	2.641314809	3.367231263	1.085084679	3.735879557	3.067053536
10567	10.37219469	10.08358782	10.24977384	10.96980682	10.08187711	9.890889259	10.93025264	10.54292497
9135	8.882092458	10.23058419	9.753920372	8.781933071	9.950615966	9.378377882	10.04005734	9.340594535
79874	9.077895878	9.142315403	8.331518921	9.420693765	8.93947402	9.521270251	7.816066533	9.113567678
10244	8.317687107	8.928140516	8.58912715	8.913894682	8.826696562	8.683322751	8.472137615	8.663193738
9910	8.842701388	8.995149811	8.543897951	8.851857396	8.585662639	8.885023365	8.814024185	7.889130959
23637	10.4268697	10.10299334	9.554020487	9.121513055	10.03335885	10.26594363	10.20507575	10.50617992
27342	9.630624432	9.423952074	9.343657208	9.54396231	9.156413809	9.639443819	9.750798251	9.608329127
5875	8.859788827	9.228278781	9.454621936	8.845709888	8.525064634	8.829189315	8.846193664	8.918317354
5876	10.30998877	10.12214129	8.868114149	8.633727987	9.029302137	9.387554257	9.576664035	9.219323916
5877	9.33779069	8.472835812	8.453247172	8.568032105	8.888012281	8.497348103	8.985786163	8.582163438
11159	7.199624254	7.694339777	6.959411987	8.172386503	7.684113905	6.509276209	6.694509724	7.271050237
11158	7.677308089	8.606605455	7.710516488	8.962922604	9.028242862	7.651829532	7.690062245	7.591431088
285282	9.347271005	9.089247867	8.97719834	9.13837651	9.39532291	9.319967403	9.136472879	8.985504415
64792	9.038175783	8.518512715	8.416738848	9.893649192	9.285261411	7.865111526	8.508488473	8.816700815
5879	13.62446435	13.03690599	12.76323312	13.05058002	12.4603045	12.64753198	13.51281057	12.98173719
5880	8.853889013	10.82045574	10.25519951	10.06572161	9.26186738	10.64610441	11.37835398	9.70512243
5881	5.957619809	5.206268125	5.999452123	6.361154241	6.902531888	6.914399484	1.491750501	5.640872499
83956	0	0.493852248	0.502941568	1.207767938	0.441908364	0.805457561	0.44625623	0.386810946
29127	10.75473596	9.424423305	9.702946822	9.708437989	10.15490429	9.886337666	10.14029617	9.009806788
5884	9.672950875	9.504433887	8.142178041	8.438405142	8.70682717	8.439490995	9.026463686	8.699931564
56852	9.299233895	7.600367889	7.358163261	7.212838749	8.403584726	8.344793441	8.457336961	7.037725941
5810	9.660329511	8.914781856	8.340827943	8.19513102	8.577442424	8.101423692	8.8676213	8.411551239
642636	0	1.786178129	0	0	0	0	0	0
5885	12.48893643	12.24388194	12.15792317	11.55780504	12.01643016	12.42923416	12.21761552	11.48214639
5886	12.0503567	11.0969706	11.91393031	12.28911509	11.02772523	11.27453057	11.58430036	11.32656038
5887	12.28631798	11.93610456	12.21346922	12.07328734	12.31352003	11.99033929	12.53662562	12.09555859
10111	9.535959037	10.64953113	10.04574601	9.712948055	9.574874849	10.47893966	10.34793512	9.755780561
10635	9.694569444	7.956212928	7.578774967	7.409040404	8.424805805	8.006044385	8.295341457	7.859597524
729475	2.635545458	1.60445093	0.502941568	0	0	1.520648536	1.822607794	1.157108404
5889	7.871676729	7.212830969	6.954568571	6.278371397	8.269252471	6.612092955	7.203885334	7.736018966
5890	6.103988526	5.441251068	5.871695824	5.824378365	5.146027898	6.676780792	5.314051156	5.743813838
5892	7.043796151	6.976111555	7.597535644	7.914926228	7.745641386	6.979952158	6.796815761	7.454238417
5888	8.300437678	7.301356263	8.129342785	8.393596389	8.496714393	7.477323571	8.07454611	7.368238414
5893	5.865968289	7.092864943	5.705115343	5.293712576	6.920828018	6.975673745	6.065354736	6.508587112
25788	8.847460179	6.733686502	6.825769094	6.026315392	7.052675638	7.171777274	7.149124188	6.277505009
23132	8.171177298	7.779886757	8.933565262	8.761135317	7.674021324	7.76453061	7.76409332	7.661279302
8438	8.599139975	6.530267426	8.092342769	8.504413824	8.087291511	7.160437206	7.127410421	7.047820819
5883	8.597022327	7.402550799	7.15793198	8.088202563	8.048267252	8.287207694	7.095457156	8.772268051
144715	5.59696495	5.000919425	3.088650454	5.01944395	4.819673292	5.31753924	4.680695674	5.030128577
55698	2.840382662	5.38599351	4.305065818	1.855790416	4.644681175	1.996641829	3.884900689	4.304445331
8480	10.51689863	9.194505715	8.914987799	9.296982262	9.689528408	10.06209661	9.896569453	9.129498375
135250	2.840382662	2.224503394	2.859154573	1.207767938	1.481350613	2.950281766	1.822607794	2.026906266
353091	3.629496511	1.786178129	4.736464171	0.754972993	1.053319904	5.495442541	1.822607794	2.898808141
646024	4.783697607	1.153481099	3.15770668	2.095721922	3.510240391	4.029196659	1.491750501	3.013122762
154064	3.252809222	0	2.682955269	3.520811944	1.481350613	4.029196659	5.82825837	3.478764767
5894	11.42491364	10.72683326	11.00978111	10.48717861	11.2878758	10.28745129	10.49031591	10.44969291
55974	10.15787263	8.744010022	9.885776741	10.04172102	9.838723807	9.372173358	8.58673585	10.06210052
5896	6.883626925	6.89432304	6.036589049	2.481350613	4.098369023	6.020706648	4.113558823	6.294560099
5897	0	0.493852248	0	0	0	0.45817199	0	0
5891	7.854051144	6.498056154	6.959411987	7.22552077	5.944237672	8.610679764	6.404732854	8.331176271
26064	10.2964581	10.66810707	11.0019981	9.857442371	11.08930336	9.759546023	11.03986877	10.73034701
10743	9.206204866	9.80225252	11.19194893	10.57574042	10.85590384	10.88414915	10.06321372	10.62500294
10742	7.245411995	10.33586887	6.874785902	5.73850575	8.432309714	7.334262557	9.650741407	8.910040645
5898	10.75750385	10.23833165	9.66490962	10.18495566	9.671886529	10.59785237	11.31059199	10.07037698
10928	9.956487967	11.01027122	11.24645957	10.97779301	11.06657871	10.84861566	10.89279035	11.35546397
5899	10.52062762	10.26585423	11.53606087	10.89040413	10.77853353	10.58737446	11.70965018	10.57032014
253959	9.770915744	9.211490951	8.287906726	7.859051426	8.115533225	8.417576605	8.405847743	9.045509318
57186	8.446766543	9.121322148	10.65359982	10.53556758	11.27081653	10.87986234	8.485329812	9.482575252
57148	11.09012837	10.38997146	10.34166592	9.840023497	10.54722279	11.2875344	10.7732913	10.42330945
5900	9.927287007	10.89196965	10.95144661	10.89933562	10.18364431	11.0719823	10.99752811	10.96061777
9649	8.893252985	10.53076458	7.447050155	8.264364247	9.790491537	9.651035003	9.965658188	9.724656069
55103	10.02831512	9.009228746	8.238956871	7.934368474	9.223456821	9.801247593	9.897666242	8.174151711
138046	0	1.153481099	0	0	5.436091862	0	0	0
22913	12.52396046	11.29954678	11.39773447	12.14950571	11.63393106	12.32484036	11.06449401	11.7116514
10267	5.679342157	8.682277973	6.580026361	4.799605422	6.147561102	7.919587384	9.967226259	7.717167106
10266	9.071605552	10.61089297	8.701789532	8.454115423	10.07853338	8.796812842	9.901498377	9.665243525
10268	7.581592279	9.486486119	7.540504698	7.363869297	8.212855768	7.350877319	8.033225306	6.950739011
57610	8.021310374	9.166086237	9.323654689	9.344262393	8.614854842	9.933980198	8.494057933	8.83138484
64901	7.812066251	6.162133484	2.773743199	1.207767938	7.187875605	1.085084679	5.055633846	6.635297311
5902	10.53083284	10.36875144	10.47784527	11.73013116	11.27018855	10.52432201	11.13594375	10.0920828
5903	10.20208329	11.45403695	10.74338108	10.16369747	11.14767678	11.41546044	11.40385891	10.90107693
202151	2.260658014	3.48595486	3.710911103	0	0.779721981	0.805457561	4.720907728	0
8498	9.349369259	9.978943931	10.42761696	10.62742217	9.73635339	9.992329557	10.22967203	9.91728465
26953	8.657884697	8.773912943	8.001347952	8.031449235	7.611937355	8.328108508	9.171354214	8.064072854
10048	10.90030864	10.26537583	9.887048152	9.52568484	9.962569555	10.36250715	10.78430366	10.57032014
5905	9.916713093	10.62959823	11.19503195	11.87752345	11.01503781	11.18933386	10.92864391	10.53517213
29098	8.147930924	7.897190802	8.287329149	8.691589298	9.011547912	8.511279847	7.725775233	8.261132571
5901	11.98437919	11.78761109	12.15384899	12.02491082	12.2984065	11.68860574	12.50269874	12.0789391
5906	11.33743944	10.7737952	9.815399948	10.3755167	10.39770533	10.11460596	11.35338968	10.39985713
5908	11.83271568	11.64541031	11.02960396	10.74824066	10.90688789	10.81607902	11.75362434	11.46686837
23108	8.572442546	9.305689458	9.348787897	7.187136271	8.360182523	10.81488187	8.265065522	9.220811676
5909	11.30293897	7.5697007	8.483821419	11.38171679	9.518882277	11.97555001	6.126508315	10.3177668
5910	8.592068653	9.866111909	8.711869298	8.675919995	8.852655281	9.23927511	9.686718141	8.963454761
5911	10.08607915	9.997496359	9.602812792	10.29958811	9.561250326	10.48760533	9.65658432	10.35686051
5912	11.06449307	9.231221181	11.94737573	11.27938441	10.72271269	9.12607719	10.34029176	11.42971643
57826	9.894611801	10.25191705	9.609760317	10.10828399	9.39685798	9.220412188	10.35753243	9.907154765
2889	9.401869989	11.39862373	11.40463106	11.72008437	11.66276565	10.73295988	10.83270168	11.37045578
9693	8.343180829	9.745074099	9.006741223	8.575481008	9.156169307	9.373800224	10.17237	9.421774516
10411	6.102597248	8.613702919	7.148633173	8.364709429	8.345075197	8.946143944	6.950789159	7.399371929
11069	6.658441439	8.11544167	5.35887094	4.367818344	8.295822188	4.98432503	6.528843205	6.888441286
9771	9.063959375	10.26346088	8.525238115	9.895634352	9.668077984	9.768230649	8.982688752	8.923809096
51735	6.209404625	8.931762528	9.277863201	7.495349795	8.154164952	7.956966184	8.060903405	7.496618933
51195	12.01790998	9.107510555	7.989559127	8.227013231	10.70887687	11.46304208	8.256541779	11.5154161
65059	10.93075604	10.85042604	11.36617127	10.76245164	11.56801566	10.13008941	10.70068575	10.54470822
5913	1.276198865	1.60445093	0	0.726744042	0.441908364	1.319213275	0	1.343464676
5914	9.999878267	10.28863068	10.68719614	10.81164177	10.50798993	10.32557868	9.795455921	11.14823798
5915	4.626468341	7.126967696	6.363279731	5.997030404	7.507823177	5.31753924	6.973644565	7.206430289
5916	8.986532387	8.542400068	10.3782915	9.126592976	9.726621104	10.25141601	9.770527627	11.08387884
5918	11.81896413	8.030160587	9.218500756	7.516143616	8.937365875	8.928829532	8.20962102	9.582017752
5919	9.444697501	10.09709152	11.35035735	10.30557285	9.92156903	9.11639257	10.58901982	10.68633034
5920	10.22111485	9.719458644	10.91461587	9.83278956	8.186473816	6.589869828	14.59341818	10.58801054
57038	9.879445253	9.187453034	8.677012742	8.754587911	9.083684348	9.587260528	8.804699596	9.18923921
5917	10.43923603	11.05496417	10.18353936	9.694822574	10.21313035	9.931773016	10.74675691	9.678298365
5921	8.885335502	9.982522198	8.998153465	9.189887552	9.062012398	9.638435914	10.17610357	9.338875855
5922	6.691899817	6.88438912	6.997580331	6.70695733	7.461633327	7.409153296	7.062389429	7.236162521
22821	8.078085144	9.037518951	9.429536882	7.770959834	9.19990983	11.2997804	8.476548566	8.443762863
401331	4.366587995	7.280183367	6.544112856	6.834124635	6.783332234	8.174757941	5.061905775	5.999927863
10156	7.031250717	9.053344072	7.401512717	7.957358627	7.575559668	7.934059985	6.804227843	7.944949197
8437	8.423053704	3.195867253	7.90422516	6.253821018	9.222591583	9.287539707	7.620022564	10.62331628
9462	10.12272914	10.7540933	9.971223941	8.592542625	10.90128054	10.10526963	10.30682762	10.12621842
64926	6.094012215	8.366233027	7.894142933	8.142606935	7.493547268	6.404942281	8.92361243	6.950739011
51655	7.021598541	6.332561151	11.0229687	3.748751031	7.645897601	7.204982865	7.034739548	4.902435414
23551	6.603240586	8.187907268	5.999452123	4.694066707	7.95183837	6.945361896	6.856695678	6.910737458
158158	6.95150154	8.130229218	7.719594172	8.132542399	7.159220464	10.51476937	7.96370993	7.067801106
221002	8.442841094	6.162133484	7.494534017	4.321314819	8.665399522	1.697329024	4.460880144	8.23726303
153020	6.883626925	8.685141933	8.621569498	7.256745559	7.006731126	6.900923549	8.230663199	7.596276986
255426	0	2.345282818	0	0	0	0	0	1.656587895
5923	3.735987837	3.89506991	2.482228746	2.785320372	3.834063941	3.08348571	4.639330578	2.838044126
5924	6.333311019	7.578969649	7.842649538	5.720699828	7.205500039	6.140220362	6.551319133	7.332899445
10125	6.545844845	6.81286527	9.508485304	9.63191077	8.954144244	3.995782977	8.671254799	8.234319765
10235	3.735987837	7.633365817	5.511758978	5.260330578	6.072710371	4.896514054	5.161694235	5.539593106
25780	7.39510994	8.268410532	7.211609947	7.051269856	8.300750191	6.713217403	9.86943422	7.754628328
115727	2.932835996	4.474079057	6.717873795	4.367818344	4.819673292	3.610581958	5.610091725	4.857229603
